0.00374
0.00922
0.01244
0.01246
0.01454
0.022
0.026
0.0297
0.03
0.03448
0.03552
0.04266
0.045
0.05236
0.07079
0.1427
0.1649
0.226
0.23
0.2529
0.47
0.62
0.77
0.82
0.84
0.856
0.884
0.93
1.05
1.3
1.31
1.938
2.067
2.3
2.3298
3.05
4.19
5.84
6.3
6.7
6.8
6.837
8.3
9.1
9.21
9.39
9.836
10.32
11.09
12.12
